,geo,time,Display_impression,Social_impression,TV_impression,competitor_activity_score_control,seasonality_index_control,sentiment_score_control,Display_spend,Social_spend,TV_spend,Display_reach,Social_reach,TV_reach,Display_frequency,Social_frequency,TV_frequency,conversions,revenue_per_conversion,population
3696,Minnesota,2025-02-03,410077.0,1.917499e+06,1.649846e+06,0.4630076,0.76976293,0.8058943,825.13745,9227.926,16695.465,191320.44,519445.25,974035.2,2.143403,3.691437,1.6938258,2.3238078e+07,0.03493574,5.830405e+06
3697,Minnesota,2025-02-10,443570.0,1.128038e+06,4.716135e+06,0.55291384,0.6233553,-0.39930212,892.53046,5428.6606,47724.492,175154.7,679938.0,1.0071768e+06,2.5324478,1.6590307,4.6825294,1.9253314e+07,0.03521144,5.830405e+06
3698,Minnesota,2025-02-17,429952.0,2.281047e+06,4.25288e+06,0.085870676,0.46790063,-0.112733066,865.12897,10977.493,43036.63,242548.47,679938.0,1.0309141e+06,1.7726426,3.3547866,4.1253486,1.6536122e+07,0.035384875,5.830405e+06
3699,Minnesota,2025-02-24,960012.0,797118.0,4.764977e+06,-1.0344424,0.30566585,-0.2041701,1931.6906,3836.1145,48218.742,277942.47,666027.56,999614.25,3.4539957,1.1968243,4.7668157,1.6226142e+07,0.035442308,5.830405e+06
3700,Minnesota,2025-03-03,1.165145e+06,2.367978e+06,4.037518e+06,0.4990705,0.13901663,-1.0677097,2344.4492,11395.847,40857.293,235680.81,616679.4,920420.3,4.9437428,3.8398857,4.386602,1.7062342e+07,0.03537376,5.830405e+06
3701,Minnesota,2025-03-10,215862.0,2.032661e+06,3.624477e+06,0.75114566,-0.029616855,-0.045066494,434.34726,9782.14,36677.56,164546.98,679938.0,850460.2,1.3118542,2.98948,4.2617836,2.084376e+07,0.035197068,5.830405e+06
3702,Minnesota,2025-03-17,592922.0,2.500998e+06,815140.0,1.691598,-0.19777556,1.3036748,1193.0496,12036.003,8248.734,151025.64,679938.0,678624.9,3.925967,3.6782732,1.201165,2.5878002e+07,0.03541934,5.830405e+06
3703,Minnesota,2025-03-24,352048.0,1.873294e+06,1.786956e+06,1.4848876,-0.36300734,-0.01864582,708.37427,9015.19,18082.936,163716.88,679938.0,527937.0,2.1503441,2.7550955,3.3847907,2.1582198e+07,0.034897134,5.830405e+06
3704,Minnesota,2025-03-31,371502.0,1.991633e+06,325661.0,0.2605169,-0.5229028,-0.29716024,747.5186,9584.694,3295.4966,169354.92,679938.0,312379.9,2.1936316,2.929139,1.0425161,1.4640634e+07,0.03467966,5.830405e+06
3705,Minnesota,2025-04-07,577538.0,1.988824e+06,685788.0,-1.0360954,-0.6751302,0.23635268,1162.0945,9571.176,6939.7686,133128.17,622556.75,187019.28,4.3382077,3.1946075,3.6669369,1.2359408e+07,0.03488758,5.830405e+06
3706,Minnesota,2025-04-14,619380.0,2.066389e+06,154521.0,0.73654425,-0.81746984,-0.3833165,1246.287,9944.456,1563.661,128413.11,446728.88,91059.26,4.823341,4.6256003,1.6969333,1.4791437e+07,0.034524754,5.830405e+06
3707,Minnesota,2025-04-21,321251.0,1.996468e+06,90638.0,0.4553207,-0.947846,-1.0766454,646.406,9607.962,917.2029,142626.83,679938.0,47678.727,2.2523856,2.9362504,1.9010104,1.3210172e+07,0.0346313,5.830405e+06
3708,Minnesota,2025-04-28,869667.0,2.110324e+06,505429.0,-0.40374973,-1.0643575,0.78888756,1749.9026,10155.892,5114.642,180179.17,503620.25,115001.98,4.8266797,4.1903076,4.394955,1.3007232e+07,0.03535304,5.830405e+06
3709,Minnesota,2025-05-05,705248.0,1.060742e+06,642819.0,0.9295383,-1.1653055,2.0946176,1419.0665,5104.7993,6504.9473,157222.4,502214.78,290281.22,4.485669,2.1121287,2.2144706,2.0744866e+07,0.03506291,5.830405e+06
3710,Minnesota,2025-05-12,532190.0,2.905402e+06,387343.0,-0.044318266,-1.2492177,-0.9303749,1070.8474,13982.189,3919.6816,116808.79,679938.0,321945.25,4.5560756,4.2730403,1.2031322,7.5067855e+06,0.034703087,5.830405e+06
3711,Minnesota,2025-05-19,347102.0,1.718365e+06,151761.0,0.3412157,-1.3148706,-0.27792075,698.4221,8269.597,1535.7313,121370.75,425279.34,138164.53,2.859847,4.040557,1.0984088,1.160274e+07,0.034883868,5.830405e+06
3712,Minnesota,2025-05-26,270715.0,1.613589e+06,50315.0,-0.35743922,-1.3613068,-1.2741195,544.71985,7765.3643,509.158,115377.734,389249.84,17836.691,2.3463407,4.1453815,2.820861,6.735854e+06,0.03519866,5.830405e+06
3713,Minnesota,2025-06-02,111628.0,1.375682e+06,21143.0,0.16648422,-1.3878493,0.48511168,224.61255,6620.442,213.95464,102746.86,449266.78,17836.691,1.0864359,3.0620613,1.1853406,1.4017986e+07,0.03538158,5.830405e+06
3714,Minnesota,2025-06-09,516908.0,1.818792e+06,93574.0,0.3382055,-1.3941108,-1.3181629,1040.0977,8752.9,946.91345,115997.35,527587.06,37945.824,4.4562073,3.4473777,2.4659994,9.086656e+06,0.035451114,5.830405e+06
3715,Minnesota,2025-06-16,375710.0,2.205626e+06,204865.0,1.5974066,-1.3800002,0.53929406,755.98584,10614.531,2073.1125,96417.945,534395.5,75385.11,3.8966866,4.1273284,2.7175825,1.7188828e+07,0.03479267,5.830405e+06
3716,Minnesota,2025-06-23,253907.0,811659.0,159832.0,-1.1484766,-1.3457233,-1.4451421,510.8996,3906.0928,1617.4052,85584.08,514158.8,59867.523,2.9667497,1.5786154,2.6697614,6.179445e+06,0.03493353,5.830405e+06
3717,Minnesota,2025-06-30,365601.0,925938.0,85458.0,1.1565884,-1.2917798,-0.33714923,735.64496,4456.058,864.7843,96342.055,439184.3,17836.691,3.794818,2.108313,4.791148,1.2475865e+07,0.03516067,5.830405e+06
3718,Minnesota,2025-07-07,417913.0,1.198147e+06,72512.0,1.6953404,-1.2189561,-0.65853214,840.90466,5766.0586,733.7785,93394.016,490068.7,17836.691,4.4747286,2.4448555,4.065327,1.4996701e+07,0.034863975,5.830405e+06
3719,Minnesota,2025-07-14,362007.0,947612.0,621812.0,-0.026583603,-1.1283146,-0.7779883,728.41327,4560.364,6292.369,113501.086,679938.0,162795.97,3.189459,1.3936737,3.8195798,1.0244694e+07,0.034969136,5.830405e+06
3720,Minnesota,2025-07-21,230845.0,1.144403e+06,619511.0,1.1205468,-1.0211768,0.62947035,464.49533,5507.4165,6269.0845,164082.38,465462.25,162621.52,1.4068849,2.458637,3.809529,1.5849248e+07,0.035148785,5.830405e+06
3721,Minnesota,2025-07-28,272699.0,600742.0,788109.0,-0.5825662,-0.899105,0.30186966,548.7119,2891.0588,7975.196,162942.33,472194.47,174098.2,1.673591,1.2722344,4.5268054,1.0387135e+07,0.03513038,5.830405e+06
3722,Minnesota,2025-08-04,745497.0,2.356318e+06,995168.0,-1.4208597,-0.7638793,0.64881706,1500.0536,11339.733,10070.511,161481.39,565802.8,236538.39,4.616613,4.164558,4.2072153,1.1987132e+07,0.03462873,5.830405e+06
3723,Minnesota,2025-08-11,478633.0,1.100033e+06,1.00517e+06,-1.5339876,-0.61747175,-0.69542354,963.0826,5293.887,10171.725,185501.19,437693.38,318860.7,2.580216,2.5132508,3.1523807,6.076984e+06,0.035095375,5.830405e+06
3724,Minnesota,2025-08-18,233069.0,2.350562e+06,1.014119e+06,-0.22707334,-0.46201706,-0.45137036,468.97034,11312.033,10262.284,187813.31,481546.75,489336.06,1.2409631,4.8812757,2.0724397,1.1395143e+07,0.034862015,5.830405e+06
3725,Minnesota,2025-08-25,806966.0,2.834612e+06,1.232089e+06,0.4062606,-0.29978225,-0.5128773,1623.7386,13641.513,12468.011,177205.17,581125.7,557492.2,4.553851,4.877795,2.210056,1.2736207e+07,0.035281043,5.830405e+06
3726,Minnesota,2025-09-01,734138.0,1.914296e+06,1.122159e+06,-1.0040454,-0.13313305,-0.049054474,1477.1976,9212.511,11355.584,147462.84,599741.94,692290.94,4.9784584,3.191866,1.6209356,1.2506005e+07,0.035253584,5.830405e+06
3727,Minnesota,2025-09-08,482375.0,2.948072e+06,1.474754e+06,-1.0679435,0.035500437,-1.264163,970.612,14187.537,14923.637,217717.89,598383.3,614334.94,2.2155945,4.926729,2.4005694,8.909444e+06,0.034963287,5.830405e+06
3728,Minnesota,2025-09-15,832860.0,992542.0,1.685933e+06,-2.3560762,0.20365916,1.1581552,1675.8413,4776.5884,17060.645,196574.31,507834.53,492880.12,4.2368736,1.9544588,3.420574,1.3119737e+07,0.034777522,5.830405e+06
3729,Minnesota,2025-09-22,575469.0,2.197642e+06,703140.0,0.8425737,0.36889094,-0.5764819,1157.9314,10576.108,7115.3604,152432.48,506801.97,374142.47,3.7752364,4.3362923,1.8793372,1.7095572e+07,0.03458051,5.830405e+06
3730,Minnesota,2025-09-29,735546.0,3.298176e+06,1.347188e+06,-1.3009894,0.52878636,-0.107465595,1480.0306,15872.406,13632.745,174081.0,679938.0,307852.9,4.22531,4.8507004,4.376077,1.5210826e+07,0.035481628,5.830405e+06
3731,Minnesota,2025-10-06,1.267033e+06,1.808732e+06,439278.0,1.0585729,0.6810138,0.09294756,2549.4634,8704.487,4445.233,251885.92,679938.0,216755.4,5.0301867,2.6601431,2.0266092,2.1718588e+07,0.03465097,5.830405e+06
3732,Minnesota,2025-10-13,912377.0,2.458152e+06,427828.0,1.7028487,0.82335347,-0.42181784,1835.8417,11829.807,4329.366,283933.28,679938.0,96505.03,3.2133512,3.6152596,4.43322,2.3543632e+07,0.034544654,5.830405e+06
3733,Minnesota,2025-10-20,518670.0,1.750769e+06,275370.0,0.455421,0.95372957,-0.8036697,1043.6431,8425.541,2786.5813,219199.61,679938.0,204522.17,2.366198,2.5748956,1.3464059,1.8686682e+07,0.035267483,5.830405e+06
3734,Minnesota,2025-10-27,1.140307e+06,934396.0,544305.0,0.559908,1.0702412,0.10724005,2294.4714,4496.762,5508.044,267654.5,679938.0,254380.56,4.2603693,1.3742375,2.1397266,2.1390234e+07,0.03471411,5.830405e+06
3735,Minnesota,2025-11-03,665200.0,2.583284e+06,1.415423e+06,-0.25549698,1.1711891,-0.9013373,1338.4838,12432.003,14323.242,274353.53,657603.2,325112.34,2.4246097,3.9283323,4.3536415,1.8582298e+07,0.03452209,5.830405e+06
3736,Minnesota,2025-11-10,1.059191e+06,2.94063e+06,1.624706e+06,1.9581449,1.2551013,-1.2508676,2131.2537,14151.723,16441.062,236683.6,679938.0,337899.03,4.4751334,4.3248496,4.8082576,2.4192258e+07,0.035129435,5.830405e+06
3737,Minnesota,2025-11-17,930671.0,2.718182e+06,1.054002e+06,-0.6523951,1.3207543,0.5006841,1872.6519,13081.196,10665.876,246491.61,679938.0,351650.38,3.7756708,3.9976919,2.9973009,1.9666244e+07,0.034938823,5.830405e+06
3738,Minnesota,2025-11-24,670653.0,1.283175e+06,562261.0,-0.038115766,1.3671904,-0.7584918,1349.4562,6175.254,5689.7485,227215.61,505029.84,334485.25,2.9516137,2.540791,1.6809732,1.9421964e+07,0.034763977,5.830405e+06
3739,Minnesota,2025-12-01,438212.0,2.925243e+06,1.157134e+06,1.7450327,1.3937329,-0.65437144,881.7493,14077.673,11709.511,275389.88,578307.75,277647.7,1.5912423,5.0582805,4.167635,2.4308684e+07,0.03495752,5.830405e+06
3740,Minnesota,2025-12-08,558980.0,2.569652e+06,1.225792e+06,0.7175878,1.3999945,-0.37097064,1124.753,12366.399,12404.289,262606.34,679938.0,345403.94,2.1285868,3.7792442,3.548864,2.239412e+07,0.03475947,5.830405e+06
3741,Minnesota,2025-12-15,937163.0,2.65171e+06,1.930684e+06,0.6294081,1.3858838,2.560534,1885.7147,12761.301,19537.379,192386.94,581291.4,756441.5,4.871238,4.561758,2.552325,3.08888e+07,0.035366688,5.830405e+06
3742,Minnesota,2025-12-22,398518.0,1.308117e+06,1.696807e+06,-1.2460331,1.3516068,-0.61050093,801.87897,6295.287,17170.682,198311.19,539161.2,1.0578485e+06,2.0095606,2.426207,1.604017,1.660039e+07,0.034548253,5.830405e+06
3743,Minnesota,2025-12-29,987224.0,1.320452e+06,3.676e+06,0.3724245,1.2976633,0.40028465,1986.4451,6354.649,37198.945,212804.03,646361.44,1.0440804e+06,4.639121,2.0429003,3.5208018,2.4230408e+07,0.035268206,5.830405e+06
3744,Mississippi,2023-01-09,339115.0,1.48902e+06,1.884857e+06,0.2114814,0.73778486,-0.72759485,682.3511,7165.879,19073.637,117067.836,445319.2,597635.3,2.8967366,3.3437135,3.1538582,5.906833e+06,0.03495523,2.95416e+06
3745,Mississippi,2023-01-16,167818.0,525465.0,1.79577e+06,-0.46166787,0.5934243,0.86254007,337.6754,2528.7898,18172.129,118272.37,423168.16,648066.1,1.4189135,1.2417406,2.7709677,8.642677e+06,0.03525791,2.95416e+06
3746,Mississippi,2023-01-23,298271.0,622052.0,2.408038e+06,0.09788196,0.4404532,-2.2384233,600.1667,2993.6128,24367.918,82878.02,497421.3,511965.84,3.5989208,1.2505528,4.703514,5.9157035e+06,0.035008304,2.95416e+06
3747,Mississippi,2023-01-30,188581.0,2.216943e+06,1.067636e+06,0.410144,0.28110215,0.05789497,379.4537,10668.994,10803.844,60601.09,571079.94,340325.7,3.1118364,3.8820193,3.1370997,8.989536e+06,0.035410468,2.95416e+06
3748,Mississippi,2023-02-06,94240.0,1.655864e+06,665194.0,-0.78002656,0.11769491,0.025886102,189.62524,7968.8125,6731.3696,76150.47,496699.7,196477.11,1.2375549,3.3337333,3.3856049,7.1025495e+06,0.034919705,2.95416e+06
3749,Mississippi,2023-02-13,356912.0,1.072942e+06,165196.0,0.019926842,-0.047385685,-0.5206863,718.1614,5163.512,1671.6857,100335.55,357463.5,120183.586,3.557187,3.001542,1.3745339,6.57908e+06,0.034744628,2.95416e+06
3750,Mississippi,2023-02-20,675519.0,411281.0,315686.0,0.92745095,-0.21173239,0.17705092,1359.2472,1979.2816,3194.5552,162886.39,274443.72,68271.26,4.1471806,1.4985974,4.6239886,9.717748e+06,0.035102352,2.95416e+06
3751,Mississippi,2023-02-27,416521.0,353858.0,66826.0,-1.7956936,-0.37294865,0.6270566,838.10376,1702.9344,676.23956,96771.91,293824.44,21740.896,4.3041553,1.2043184,3.0737538,6.0542975e+06,0.03514372,2.95416e+06
3752,Mississippi,2023-03-06,454359.0,1.799427e+06,37219.0,-0.7925046,-0.5286836,-0.75639886,914.23956,8659.706,376.63422,90501.195,454145.75,17064.387,5.0204706,3.9622235,2.181112,4.5505515e+06,0.03518071,2.95416e+06
3753,Mississippi,2023-03-13,191864.0,989235.0,220798.0,-1.5410628,-0.67666626,-1.3572242,386.05963,4760.6733,2234.345,73324.77,458140.22,69667.38,2.6166258,2.15924,3.1693106,2.9447712e+06,0.035242092,2.95416e+06
3754,Mississippi,2023-03-20,150152.0,330902.0,199119.0,-0.15623553,-0.8147387,-0.39329427,302.12872,1592.4592,2014.9664,43848.617,336293.44,69904.56,3.424338,0.9839681,2.8484402,6.103718e+06,0.034981586,2.95416e+06
3755,Mississippi,2023-03-27,197740.0,785225.0,106345.0,0.9633958,-0.94088745,-0.86467916,397.88303,3778.8794,1076.1483,52175.03,335142.47,35629.035,3.7899263,2.3429587,2.9847732,7.548063e+06,0.03476538,2.95416e+06
3756,Mississippi,2023-04-03,378448.0,504588.0,51288.0,0.031752106,-1.0532732,0.671954,761.49506,2428.3198,519.0042,78914.875,442693.97,18086.273,4.79565,1.1398115,2.8357441,8.1354785e+06,0.03462022,2.95416e+06
3757,Mississippi,2023-04-10,265375.0,635180.0,91248.0,-1.013412,-1.1502568,-0.07464589,533.9749,3056.791,923.3757,83236.68,341077.12,18341.117,3.188198,1.8622762,4.975063,3.1464482e+06,0.035364326,2.95416e+06
3758,Mississippi,2023-04-17,249695.0,1.288647e+06,53900.0,0.4116027,-1.2304243,0.81236666,502.4244,6201.588,545.43604,144473.77,329138.38,12289.668,1.7283039,3.9152133,4.3858056,7.270916e+06,0.035084937,2.95416e+06
3759,Mississippi,2023-04-24,123179.0,1.130541e+06,57785.0,-2.4283123,-1.2926064,-0.56956154,247.85492,5440.706,584.75,46852.957,387138.7,15340.568,2.6290615,2.9202476,3.76679,914271.44,0.035255272,2.95416e+06
3760,Mississippi,2023-05-01,258712.0,848911.0,62148.0,-0.26669624,-1.3358965,1.2688785,520.568,4085.3672,628.90094,98948.62,319213.5,40700.83,2.6146045,2.659383,1.5269524,5.059848e+06,0.035276346,2.95416e+06
3761,Mississippi,2023-05-08,153707.0,1.18274e+06,19419.0,0.28841573,-1.3596634,-1.4949309,309.28192,5691.9126,196.50877,75880.61,257097.5,14770.145,2.0256386,4.600358,1.3147234,2.8324725e+06,0.035147462,2.95416e+06
3762,Mississippi,2023-05-15,168897.0,1.05218e+06,44316.0,-0.8670592,-1.3635606,-0.26789826,339.8465,5063.595,448.45166,74055.375,243852.33,9854.244,2.2806826,4.314826,4.4971333,3.5579338e+06,0.034768596,2.95416e+06
3763,Mississippi,2023-05-22,242878.0,516608.0,29861.0,0.209999,-1.3475308,0.034275927,488.70755,2486.1658,302.17563,63253.95,252467.56,9854.244,3.8397233,2.0462356,3.0302246,6.1757485e+06,0.03509483,2.95416e+06
3764,Mississippi,2023-05-29,97322.0,347613.0,337081.0,0.1932265,-1.3118082,-0.95622206,195.8267,1672.8806,3411.06,42073.465,302130.72,88097.87,2.3131535,1.150539,3.8262155,4.1338082e+06,0.035259772,2.95416e+06
3765,Mississippi,2023-06-05,68703.0,1.140487e+06,126551.0,-0.47255293,-1.2569137,0.26892522,138.2409,5488.571,1280.6211,33300.453,357315.16,71321.195,2.0631335,3.1918242,1.7743775,6.1630455e+06,0.034615908,2.95416e+06
3766,Mississippi,2023-06-12,149630.0,1.599588e+06,35273.0,0.25341696,-1.1836475,1.0039002,301.07837,7697.985,356.94186,72217.13,383139.9,16476.049,2.0719476,4.174944,2.1408627,6.991595e+06,0.034605708,2.95416e+06
3767,Mississippi,2023-06-19,268458.0,777622.0,105329.0,-0.57190377,-1.0930783,-0.17898397,540.17847,3742.2903,1065.8671,71395.74,407702.0,30435.42,3.7601454,1.9073306,3.4607399,3.2344858e+06,0.03460166,2.95416e+06
3768,Mississippi,2023-06-26,123057.0,749368.0,41107.0,-0.28860995,-0.98652655,-1.4669918,247.60944,3606.3186,415.9785,40540.17,417128.44,9854.244,3.0354252,1.7964929,4.1714587,452895.22,0.034939196,2.95416e+06
3769,Mississippi,2023-07-03,52071.0,811754.0,26976.0,-1.364697,-0.86554617,0.8162531,104.77479,3906.5498,272.98117,48242.95,370579.34,26891.373,1.0793495,2.1905007,1.0031315,4.46853e+06,0.035029877,2.95416e+06
3770,Mississippi,2023-07-10,223762.0,491633.0,129927.0,-1.6498983,-0.7319013,1.2453104,450.24326,2365.974,1314.7843,52225.05,338612.25,94178.45,4.2845736,1.4519045,1.3795842,5.286827e+06,0.035232782,2.95416e+06
3771,Mississippi,2023-07-17,147814.0,507013.0,172556.0,-0.11703065,-0.5875407,0.8406197,297.42432,2439.99,1746.1646,61797.504,235402.45,97997.28,2.3919084,2.1538148,1.7608287,8.612264e+06,0.034621645,2.95416e+06
3772,Mississippi,2023-07-24,192843.0,1.425402e+06,125107.0,-0.44631472,-0.4345696,-1.2080299,388.0295,6859.7183,1266.0088,75615.27,341597.1,78768.32,2.550323,4.172758,1.588297,5.114003e+06,0.035328582,2.95416e+06
3773,Mississippi,2023-07-31,182633.0,2.134394e+06,388065.0,1.4027426,-0.27521855,-0.23271517,367.48544,10271.728,3926.988,100072.25,427338.53,97502.13,1.8250076,4.9946218,3.980066,7.4974535e+06,0.03492484,2.95416e+06
3774,Mississippi,2023-08-07,259828.0,752045.0,556915.0,-1.024442,-0.111811325,0.67070496,522.81354,3619.2014,5635.65,112697.016,420433.75,155567.1,2.3055408,1.7887352,3.579901,4.388603e+06,0.03537717,2.95416e+06
3775,Mississippi,2023-08-14,341728.0,1.605446e+06,1.074338e+06,0.5983928,0.053269267,0.7897146,687.6088,7726.1763,10871.664,97721.46,433829.66,224622.19,3.496955,3.700638,4.7828646,8.531318e+06,0.035214182,2.95416e+06
3776,Mississippi,2023-08-21,365446.0,916543.0,934791.0,0.13683763,0.21761599,-0.25973052,735.33307,4410.845,9459.531,80526.125,585816.25,427201.47,4.538232,1.5645577,2.188174,8.67097e+06,0.034799043,2.95416e+06
3777,Mississippi,2023-08-28,336535.0,2.576832e+06,942299.0,-0.21398443,0.37883225,-1.3118104,677.1597,12400.952,9535.508,88057.305,523472.25,594257.25,3.8217735,4.922575,1.5856748,6.946362e+06,0.035310753,2.95416e+06
3778,Mississippi,2023-09-04,266133.0,2.279838e+06,3.069774e+06,1.2671125,0.5345672,-0.27333885,535.5002,10971.675,31064.295,74260.266,585816.25,811944.3,3.5837867,3.8917294,3.7807693,9.064868e+06,0.035018343,2.95416e+06
3779,Mississippi,2023-09-11,229304.0,2.484828e+06,3.149594e+06,-0.3095657,0.6825499,-0.52422655,461.3946,11958.185,31872.025,83403.016,585816.25,823085.1,2.7493432,4.24165,3.8265712,7.1694415e+06,0.035459217,2.95416e+06
3780,Mississippi,2023-09-18,433149.0,2.648344e+06,2.73544e+06,-0.71476394,0.8206223,0.90652186,871.5618,12745.102,27681.031,161366.05,554445.2,860426.2,2.6842651,4.7765665,3.179168,1.0306546e+07,0.035146736,2.95416e+06
3781,Mississippi,2023-09-25,412396.0,1.474583e+06,3.792148e+06,0.81714106,0.9467711,0.5438865,829.80365,7096.401,38374.293,97822.09,398911.0,888510.3,4.2157803,3.6965203,4.267984,1.1787641e+07,0.035447188,2.95416e+06
3782,Mississippi,2023-10-02,254032.0,1.055417e+06,2.446774e+06,-0.24552165,1.0591568,0.7831225,511.1511,5079.173,24759.904,105019.336,324221.3,917809.1,2.4189093,3.2552361,2.6658852,1.2433778e+07,0.03454402,2.95416e+06
3783,Mississippi,2023-10-09,176215.0,1.534523e+06,1.471324e+06,0.3639638,1.1561403,-0.5111579,354.57144,7384.861,14888.927,107184.3,408692.8,919390.7,1.644033,3.75471,1.6003256,8.529395e+06,0.034658246,2.95416e+06
3784,Mississippi,2023-10-16,369427.0,855419.0,3.403136e+06,-1.4646041,1.2363079,-0.008083034,743.34344,4116.6865,34437.72,110309.96,560992.56,936153.2,3.3489935,1.5248314,3.6352346,8.411956e+06,0.034921993,2.95416e+06
3785,Mississippi,2023-10-23,197382.0,640050.0,3.335009e+06,0.6446658,1.2984899,-1.514506,397.16266,3080.2278,33748.316,93693.64,585816.25,936153.2,2.1066792,1.0925778,3.562461,7.797844e+06,0.0353744,2.95416e+06
3786,Mississippi,2023-10-30,325370.0,2.17287e+06,2.259628e+06,-0.0019768463,1.3417801,-0.68339676,654.6941,10456.893,22866.096,81779.805,585816.25,936153.2,3.9786098,3.7091327,2.4137373,1.0327146e+07,0.035017565,2.95416e+06
3787,Mississippi,2023-11-06,323505.0,1.942162e+06,4.553813e+06,-0.36517283,1.365547,1.408936,650.94135,9346.616,46081.89,97150.016,585816.25,936153.2,3.3299546,3.3153088,4.8643885,1.0880853e+07,0.03548135,2.95416e+06
3788,Mississippi,2023-11-13,341746.0,825894.0,2.582175e+06,-0.12250455,1.3694441,-0.79675823,687.6451,3974.5981,26130.082,136685.9,585816.25,936153.2,2.5002303,1.4098167,2.7582824,8.651125e+06,0.034646094,2.95416e+06
3789,Mississippi,2023-11-20,187106.0,2.187524e+06,2.946878e+06,0.33083087,1.3534144,1.5769651,376.48578,10527.415,29820.66,152858.06,585816.25,936153.2,1.2240481,3.734147,3.1478593,1.3611683e+07,0.03456502,2.95416e+06
3790,Mississippi,2023-11-27,304937.0,586033.0,4.566189e+06,-1.588576,1.3176918,0.45563728,613.5798,2820.272,46207.13,150382.75,405432.4,936153.2,2.0277364,1.4454521,4.877609,1.0079759e+07,0.03457845,2.95416e+06
3791,Mississippi,2023-12-04,393213.0,1.745403e+06,3.296595e+06,0.082246155,1.2627972,-1.5622916,791.2045,8399.717,33359.59,125078.67,402766.28,936153.2,3.143727,4.333537,3.5214272,7.1705605e+06,0.035238046,2.95416e+06
3792,Mississippi,2023-12-11,282342.0,1.891886e+06,1.964962e+06,-2.547891,1.1895311,0.32438964,568.1151,9104.663,19884.252,80719.44,566172.8,936153.2,3.4978175,3.3415341,2.0989752,7.6355345e+06,0.03466163,2.95416e+06
3793,Mississippi,2023-12-18,238220.0,1.405084e+06,2.973283e+06,-0.93268967,1.0989618,1.4641597,479.33493,6761.9385,30087.861,64846.387,585816.25,910385.1,3.6736066,2.3985066,3.2659614,1.0594131e+07,0.035100073,2.95416e+06
3794,Mississippi,2023-12-25,173633.0,2.226261e+06,2.921324e+06,-0.37958643,0.9924102,0.5609449,349.37607,10713.836,29562.068,81141.234,496023.72,872157.1,2.1398823,4.4882145,3.3495386,1.0239816e+07,0.034706384,2.95416e+06
3795,Mississippi,2024-01-01,409189.0,2.074607e+06,1.38675e+06,-0.29549426,0.41251114,-0.06766059,823.35065,9984.005,14033.089,106738.41,561399.25,680725.0,3.833569,3.695421,2.0371664,7.0326775e+06,0.03511097,2.95416e+06
3796,Mississippi,2024-01-08,597083.0,891583.0,1.099192e+06,-0.3103578,0.23769327,-1.8601853,1201.422,4290.7256,11123.172,121900.69,541914.75,634397.6,4.8981113,1.6452457,1.732655,5.585756e+06,0.03534762,2.95416e+06
3797,Mississippi,2024-01-15,485877.0,1.227948e+06,1.475673e+06,-0.4589142,0.05945217,0.2102939,977.65857,5909.475,14932.937,102115.11,394308.38,592156.06,4.7581306,3.114183,2.4920332,7.2541325e+06,0.035127297,2.95416e+06
3798,Mississippi,2024-01-22,248487.0,1.089658e+06,1.907879e+06,0.24717386,-0.11961296,2.2351344,499.9937,5243.9575,19306.605,73044.98,377091.66,479209.97,3.401842,2.8896382,3.9813004,1.1134034e+07,0.03458358,2.95416e+06
3799,Mississippi,2024-01-29,320576.0,2.435547e+06,1.970872e+06,0.1619696,-0.29689094,2.031608,645.0477,11721.021,19944.059,68499.414,543627.7,424331.2,4.679981,4.4801745,4.644654,1.1937409e+07,0.0353745,2.95416e+06
3800,Mississippi,2024-02-05,320462.0,576617.0,1.513461e+06,-1.0150051,-0.46979672,-0.0760828,644.81836,2774.9578,15315.329,72202.27,585816.25,357975.4,4.4383926,0.9842965,4.2278357,7.057957e+06,0.034956723,2.95416e+06
3801,Mississippi,2024-02-12,224716.0,2.367645e+06,688246.0,0.5271621,-0.6358089,1.755416,452.16284,11394.244,6964.642,70293.28,526522.6,286992.0,3.1968355,4.496759,2.398135,9.351898e+06,0.034826897,2.95416e+06
3802,Mississippi,2024-02-19,274052.0,915940.0,836320.0,-2.2396655,-0.79250664,-1.5716755,551.4344,4407.943,8463.063,81835.445,389341.66,189554.0,3.3488238,2.3525367,4.412042,1.5441939e+06,0.035492335,2.95416e+06
3803,Mississippi,2024-02-26,154430.0,393591.0,194499.0,0.009270368,-0.9376049,-0.13289437,310.7367,1894.1488,1968.2146,79138.15,290587.44,97077.06,1.951399,1.3544655,2.0035558,5.358115e+06,0.03472357,2.95416e+06
3804,Mississippi,2024-03-04,165287.0,1.606437e+06,322644.0,-0.36390376,-1.068988,-0.60249907,332.5826,7730.946,3264.9663,52678.49,380368.66,71502.85,3.1376493,4.2233677,4.512319,3.7811092e+06,0.035407107,2.95416e+06
3805,Mississippi,2024-03-11,123531.0,955240.0,232848.0,0.28736606,-1.18474,-2.8009558,248.5632,4597.0737,2356.2837,62047.285,413975.34,79685.055,1.9909165,2.3074803,2.9221098,2.6482555e+06,0.034593463,2.95416e+06
3806,Mississippi,2024-03-18,92376.0,586442.0,131659.0,1.1684923,-1.2831726,0.518174,185.87459,2822.2405,1332.3112,76666.81,407326.75,30667.207,1.2049063,1.4397339,4.2931457,9.208421e+06,0.03498929,2.95416e+06
