seed,channel,variant,spend_multiplier,mean,q05,q25,q50,q75,q95,true_mroi,pct_error
42975,Display,default,10.0,0.2204360365867614,0.1642936468124389,0.193321093916893,0.2156666368246078,0.2442853450775146,0.2908878922462463,0.1733281611289143,27.178431451084407
42975,TV,ec_alpha_noisy,1.0,5.854148864746094,5.365575313568115,5.652501106262207,5.856217384338379,6.044521808624268,6.355121612548828,5.867615629178714,-0.22950999662711968
42975,Display,ec_alpha_noisy,1.0,3.722520112991333,3.380756139755249,3.581333637237549,3.719167947769165,3.86368179321289,4.076452255249023,3.2936555947071824,13.020927839975883
42975,TV,ec_alpha_noisy,2.0,4.532271385192871,4.01419734954834,4.3127546310424805,4.529757499694824,4.749373912811279,5.075770378112793,4.747706735706517,-4.537671817288147
42975,Display,ec_alpha_noisy,2.0,2.014310121536255,1.7383766174316406,1.8935682773590088,2.005950689315796,2.130082607269287,2.313215970993042,1.6458987122491398,22.383601526954024
42975,TV,ec_alpha_noisy,3.0,3.6483170986175537,3.069455146789551,3.3988404273986816,3.6488595008850098,3.882236003875733,4.23944616317749,3.9440502589811057,-7.498209732244909
42975,Display,ec_alpha_noisy,3.0,1.286840558052063,1.0682352781295776,1.190208911895752,1.277712345123291,1.378226637840271,1.5266361236572266,1.0062806668787212,27.880878606520554
42975,TV,ec_alpha_noisy,5.0,2.5508854389190674,2.0004541873931885,2.3060381412506104,2.5426669120788574,2.774181842803955,3.156156301498413,2.877764167237431,-11.358774010733397
42975,Display,ec_alpha_noisy,5.0,0.6715648174285889,0.5336177349090576,0.6080871820449829,0.6641706824302673,0.7294764518737793,0.8295853137969971,0.50051281556483,34.175349070877694
42975,TV,ec_alpha_noisy,10.0,1.3336044549942017,0.93861722946167,1.1459753513336182,1.315009593963623,1.4989818334579468,1.8036879301071167,1.5906883852761662,-16.161803446960555
42975,Display,ec_alpha_noisy,10.0,0.2441273182630539,0.1843438297510147,0.2162591218948364,0.2401557564735412,0.2687966227531433,0.3169169723987579,0.1733281611289143,40.846886433810425
44329,TV,default,1.0,5.246194839477539,4.793266296386719,5.059758186340332,5.2486701011657715,5.428480625152588,5.681205749511719,5.874891780896793,-10.701421657903031
44329,Display,default,1.0,3.4582149982452393,3.130859375,3.324071168899536,3.4597854614257812,3.5936198234558105,3.791125059127808,3.3107140791294465,4.455259970821102
44329,TV,default,2.0,3.426180124282837,3.014775276184082,3.2636630535125732,3.426943302154541,3.589399576187134,3.8306972980499263,4.761372733716325,-28.042177836208793
44329,Display,default,2.0,1.8442578315734863,1.5846995115280151,1.7367863655090332,1.842302918434143,1.947150468826294,2.1261823177337646,1.657175959479749,11.28919780808728
44329,TV,default,3.0,2.450086832046509,2.095944404602051,2.299032926559448,2.448192596435547,2.5993101596832275,2.825308322906494,3.9598656781908255,-38.127021693172715
44329,Display,default,3.0,1.1698614358901978,0.9705065488815308,1.0821738243103027,1.1651369333267212,1.2522850036621094,1.3976049423217771,1.0136825139959875,15.407084539570981
44329,TV,default,5.0,1.460757613182068,1.1924532651901243,1.3404651880264282,1.454681634902954,1.5720710754394531,1.7500953674316406,2.893318819848053,-49.51273246621394
44329,Display,default,5.0,0.6070794463157654,0.4817412793636322,0.5488861203193665,0.6007586121559143,0.6574023365974426,0.7531197667121887,0.5043351895595751,20.3722165105938
44329,TV,default,10.0,0.6167629361152649,0.4744234681129455,0.5498001575469971,0.6106528639793396,0.6769854426383972,0.7762206792831421,1.6016747656967767,-61.492623263815084
44329,Display,default,10.0,0.2209224849939346,0.1660101264715194,0.1950559914112091,0.2171768844127655,0.2427923381328582,0.2867371141910553,0.1747842121396626,26.39727712787061
44329,TV,ec_alpha_noisy,1.0,5.532702922821045,5.078517913818359,5.3493781089782715,5.5374932289123535,5.7168779373168945,5.985838413238525,5.874891780896793,-5.8245984919830125
44329,Display,ec_alpha_noisy,1.0,3.5332143306732178,3.210350513458252,3.395587682723999,3.529698133468628,3.670330286026001,3.858909130096435,3.3107140791294465,6.720612116473612
44329,TV,ec_alpha_noisy,2.0,4.532459259033203,4.024053573608398,4.327495574951172,4.539608001708984,4.735323905944824,5.0230488777160645,4.761372733716325,-4.807720115296476
44329,Display,ec_alpha_noisy,2.0,1.8687771558761597,1.6167879104614258,1.7596549987792969,1.862165689468384,1.9757972955703735,2.1255533695220947,1.657175959479749,12.768782650144184
44329,TV,ec_alpha_noisy,3.0,3.8077375888824463,3.2362587451934814,3.5762271881103516,3.808311462402344,4.033441543579102,4.371273517608643,3.9598656781908255,-3.8417487276458107
44329,Display,ec_alpha_noisy,3.0,1.1794012784957886,0.99159574508667,1.0928877592086792,1.1705045700073242,1.2573621273040771,1.3884333372116089,1.0136825139959875,16.34819208299543
44329,TV,ec_alpha_noisy,5.0,2.832073211669922,2.244772434234619,2.583833932876587,2.8227906227111816,3.065319061279297,3.452239751815796,2.893318819848053,-2.1167943110171117
44329,Display,ec_alpha_noisy,5.0,0.6081342697143555,0.4924981892108917,0.5537551641464233,0.6001467704772949,0.65726637840271,0.7445110082626343,0.5043351895595751,20.581367769602956
44329,TV,ec_alpha_noisy,10.0,1.6202709674835205,1.1514291763305664,1.402513861656189,1.5943307876586914,1.8174643516540527,2.1646664142608643,1.6016747656967767,1.1610473102917407
44329,Display,ec_alpha_noisy,10.0,0.2193726450204849,0.1704908162355423,0.1952344477176666,0.2156770825386047,0.2402006238698959,0.2797237634658813,0.1747842121396626,25.510560899627244
49024,TV,default,1.0,5.0374531745910645,4.603273868560791,4.865853786468506,5.041051387786865,5.210391044616699,5.4651384353637695,5.868223136517281,-14.157095642059513
49024,Display,default,1.0,3.251657247543335,2.911318778991699,3.1066699028015137,3.245911121368408,3.393988609313965,3.620445966720581,3.3072730234612044,-1.6816203416936237
49024,TV,default,2.0,3.232220411300659,2.8593478202819824,3.0715975761413574,3.233635425567627,3.3869829177856445,3.610714673995972,4.748777763885684,-31.935740689286398
49024,Display,default,2.0,1.4887605905532837,1.258049249649048,1.3872413635253906,1.4813637733459473,1.578533172607422,1.749485731124878,1.656448444464337,-10.123336737188959
49024,TV,default,3.0,2.2882080078125,1.9575988054275513,2.146791458129883,2.285874843597412,2.4259486198425293,2.637430191040039,3.945212799947192,-42.00039075602897
49024,Display,default,3.0,0.8703352212905884,0.7138080596923828,0.7996140122413635,0.8631820678710938,0.9317996501922609,1.0588560104370115,1.0138280837172635,-14.153569498740815
49024,TV,default,5.0,1.3496589660644531,1.0985764265060425,1.2434237003326416,1.3428906202316284,1.45428204536438,1.6188688278198242,2.878673922234986,-53.115253671503524
49024,Display,default,5.0,0.412321388721466,0.3271554112434387,0.3706870079040527,0.4067079424858093,0.4466509222984314,0.5176263451576233,0.5047981643581199,-18.319554658888947
49024,TV,default,10.0,0.5647401809692383,0.4340405166149139,0.508037805557251,0.5575292706489563,0.6214093565940857,0.7113112211227417,1.5911335361727368,-64.50705310833642
49024,Display,default,10.0,0.1351843923330307,0.1034673675894737,0.1188125014305114,0.1327703446149826,0.1485259681940078,0.17610864341259,0.1749853514401939,-22.745309124213332
49024,TV,ec_alpha_noisy,1.0,5.346250057220459,4.922135353088379,5.169854164123535,5.35297155380249,5.5059614181518555,5.76769495010376,5.868223136517281,-8.894908512402043
49024,Display,ec_alpha_noisy,1.0,3.4244868755340576,3.0940070152282715,3.28495717048645,3.4198126792907715,3.5574541091918945,3.7771880626678462,3.3072730234612044,3.5441238519275275
49024,TV,ec_alpha_noisy,2.0,4.494616985321045,4.0397796630859375,4.297676086425781,4.493884563446045,4.691330909729004,4.968681812286377,4.748777763885684,-5.352130404954392
49024,Display,ec_alpha_noisy,2.0,1.6295753717422483,1.400389552116394,1.5315754413604736,1.6234016418457031,1.7158699035644531,1.8764426708221436,1.656448444464337,-1.6223307650712226
49024,TV,ec_alpha_noisy,3.0,3.8552286624908447,3.3209376335144043,3.6302599906921382,3.853506565093994,4.07961368560791,4.408437728881836,3.945212799947192,-2.2808436963793643
49024,Display,ec_alpha_noisy,3.0,0.970810890197754,0.8108737468719482,0.8996601104736328,0.964272916316986,1.0333693027496338,1.149604082107544,1.0138280837172635,-4.243046154510166
49024,TV,ec_alpha_noisy,5.0,2.960642099380493,2.3754119873046875,2.7021830081939697,2.955514430999756,3.20764684677124,3.5767433643341064,2.878673922234986,2.847428342348257
49024,Display,ec_alpha_noisy,5.0,0.4687477350234985,0.3774898648262024,0.4281246364116668,0.4639670848846435,0.5052202939987183,0.576913058757782,0.5047981643581199,-7.141553175111404
49024,TV,ec_alpha_noisy,10.0,1.7832424640655518,1.2855591773986816,1.5483752489089966,1.760735034942627,2.0022683143615723,2.3705806732177734,1.5911335361727368,12.073714966432547
49024,Display,ec_alpha_noisy,10.0,0.1564448177814483,0.1214456260204315,0.1402770727872848,0.154256671667099,0.1706935316324234,0.1995590329170227,0.1749853514401939,-10.595477567779344
52463,TV,default,1.0,5.487954139709473,5.040631294250488,5.30344820022583,5.486454963684082,5.664459228515625,5.926905155181885,5.868694468081935,-6.487649518017924
52463,Display,default,1.0,3.388880968093872,3.0936408042907715,3.2648510932922363,3.390942096710205,3.507484197616577,3.683375120162964,3.3140739383354716,2.257252890259087
52463,TV,default,2.0,3.5544016361236572,3.1754136085510254,3.3840322494506836,3.5574800968170166,3.716545820236206,3.936082363128662,4.74960904310464,-25.164332393129374
52463,Display,default,2.0,1.8250973224639893,1.5803797245025637,1.722742795944214,1.8203670978546145,1.924579381942749,2.082087278366089,1.6614412597772923,9.850246689349351
52463,TV,default,3.0,2.5278117656707764,2.192436933517456,2.3716039657592773,2.526528835296631,2.6795144081115723,2.872364044189453,3.9460533245949265,-35.940760102874094
52463,Display,default,3.0,1.1635563373565674,0.9716266989707948,1.08001446723938,1.1573073863983154,1.2422915697097778,1.3751051425933838,1.0171292540655292,14.396113640991048
52463,TV,default,5.0,1.4961837530136108,1.2328826189041138,1.374813675880432,1.4869449138641355,1.611395239830017,1.7667865753173828,2.879338102916227,-48.03723288007551
52463,Display,default,5.0,0.6066402792930603,0.4864040613174438,0.5512303113937378,0.6002539396286011,0.6569758653640747,0.7464678287506104,0.5064410447496908,19.784975088836475
52463,TV,default,10.0,0.6254914402961731,0.4837688505649566,0.560929000377655,0.6190932989120483,0.6874216794967651,0.7749512791633606,1.5910495435284866,-60.686865921911235
52463,Display,default,10.0,0.2212213724851608,0.1691069900989532,0.1952781677246093,0.2183729708194732,0.2431597411632537,0.2857789695262909,0.1754193239316653,26.110035956664458
52463,TV,ec_alpha_noisy,1.0,5.811136722564697,5.373272895812988,5.623271942138672,5.808979511260986,6.001826286315918,6.251837730407715,5.868694468081935,-0.98075893761852
52463,Display,ec_alpha_noisy,1.0,3.472090721130371,3.187145233154297,3.352027654647827,3.470885753631592,3.590388774871826,3.778675079345703,3.3140739383354716,4.768052425356117
52463,TV,ec_alpha_noisy,2.0,5.061459064483643,4.576115131378174,4.863668441772461,5.063327789306641,5.262423992156982,5.5471510887146,4.74960904310464,6.5658040177378085
52463,Display,ec_alpha_noisy,2.0,1.8581005334854128,1.6312284469604492,1.7612764835357666,1.8534654378890991,1.9505081176757812,2.106121063232422,1.6614412597772923,11.836667264088629
52463,TV,ec_alpha_noisy,3.0,4.467047691345215,3.9093971252441406,4.235024929046631,4.465161323547363,4.705073356628418,5.023446083068848,3.9460533245949265,13.202922613920066
52463,Display,ec_alpha_noisy,3.0,1.1797289848327637,1.0039424896240234,1.1004939079284668,1.1757776737213137,1.251724123954773,1.3787921667099,1.0171292540655292,15.986142382328804
52463,TV,ec_alpha_noisy,5.0,3.584321975708008,2.9305999279022217,3.310609817504883,3.5752553939819336,3.8615589141845703,4.2446370124816895,2.879338102916227,24.484233792404076
52463,Display,ec_alpha_noisy,5.0,0.6117597222328186,0.5010916590690613,0.558983564376831,0.6076053380966187,0.6565528512001038,0.7397381663322449,0.5064410447496908,20.795841603869558
52463,TV,ec_alpha_noisy,10.0,2.313426733016968,1.6812256574630735,2.0165328979492188,2.291746139526367,2.5865273475646973,3.005958795547486,1.5910495435284866,45.40255785413561
52463,Display,ec_alpha_noisy,10.0,0.2213621437549591,0.1740385293960571,0.1981375217437744,0.218669056892395,0.2414360791444778,0.2787185609340668,0.1754193239316653,26.190284396028616
54351,TV,default,1.0,5.291244029998779,4.889505863189697,5.132309436798096,5.295377254486084,5.463676452636719,5.690735816955566,5.865722283419049,-9.793819510415247
54351,Display,default,1.0,3.200115442276001,2.9124460220336914,3.0851058959960938,3.199171543121338,3.3143534660339355,3.484170436859131,3.314046817033455,-3.4378323858272664
54351,TV,default,2.0,3.38482666015625,3.0070297718048096,3.2324023246765137,3.3849539756774902,3.538546323776245,3.766711473464966,4.745125143428469,-28.667283625935525
54351,Display,default,2.0,1.5160459280014038,1.3211915493011477,1.4307539463043213,1.5092841386795044,1.5928707122802734,1.7260221242904663,1.6629737855271154,-8.835247963884152
54351,TV,default,3.0,2.390096664428711,2.059431791305542,2.2506885528564453,2.3842172622680664,2.530397891998291,2.7436134815216064,3.9416734229001302,-39.36340208849239
54351,Display,default,3.0,0.9030460119247437,0.7657749056816101,0.841542661190033,0.8965634107589722,0.9586410522460938,1.055553913116455,1.0189312252027014,-11.373212481039053
54351,TV,default,5.0,1.403401017189026,1.156827449798584,1.2930690050125122,1.3959271907806396,1.511902093887329,1.675153374671936,2.8765845397017995,-51.21294028318357
54351,Display,default,5.0,0.4377098381519317,0.3602409958839416,0.4019195139408111,0.433198869228363,0.4683062732219696,0.5269317030906677,0.5079742900423582,-13.83228507186207
54351,TV,default,10.0,0.5818992257118225,0.4520307779312134,0.5235686302185059,0.5747705698013306,0.6400356292724609,0.7302082777023315,1.5911367473651894,-63.428710531925894
54351,Display,default,10.0,0.1481190472841262,0.1183454021811485,0.1343477964401245,0.1461152732372284,0.1599394679069519,0.1836858987808227,0.1762922223430501,-15.980951788162967
54351,TV,ec_alpha_noisy,1.0,5.508944988250732,5.100893497467041,5.344930171966553,5.5078630447387695,5.668700218200684,5.934355735778809,5.865722283419049,-6.0824102800918105
54351,Display,ec_alpha_noisy,1.0,3.2861931324005127,3.008326768875122,3.1711151599884033,3.2846784591674805,3.400322437286377,3.566586971282959,3.314046817033455,-0.8404734806334191
54351,TV,ec_alpha_noisy,2.0,4.149183750152588,3.66108512878418,3.944445133209229,4.148306846618652,4.346721172332764,4.642462730407715,4.745125143428469,-12.559023740421281
54351,Display,ec_alpha_noisy,2.0,1.559963345527649,1.3729197978973389,1.482645034790039,1.5576567649841309,1.631894588470459,1.7556589841842651,1.6629737855271154,-6.194351402046605
54351,TV,ec_alpha_noisy,3.0,3.274364233016968,2.757948637008667,3.046581029891968,3.271375894546509,3.493476390838623,3.8171699047088623,3.9416734229001302,-16.92959102106896
54351,Display,ec_alpha_noisy,3.0,0.9295073747634888,0.8017829656600952,0.8746221661567688,0.9262920618057252,0.9800461530685424,1.0723093748092651,1.0189312252027014,-8.776240066784002
54351,TV,ec_alpha_noisy,5.0,2.227238655090332,1.7497042417526243,2.0047388076782227,2.2096762657165527,2.4319047927856445,2.7505552768707275,2.8765845397017995,-22.57350255656946
54351,Display,ec_alpha_noisy,5.0,0.4502129554748535,0.3779229521751404,0.417898952960968,0.4476262629032135,0.4775304794311523,0.5317303538322449,0.5079742900423582,-11.37091693414014
54351,TV,ec_alpha_noisy,10.0,1.1203855276107788,0.7933679223060608,0.9569796323776244,1.0967172384262085,1.2595309019088743,1.520793914794922,1.5911367473651894,-29.58584298514515
54351,Display,ec_alpha_noisy,10.0,0.1518534570932388,0.1240552216768264,0.1391810327768325,0.1508158147335052,0.1625470966100692,0.1843312829732895,0.1762922223430501,-13.862645172318189
55463,TV,default,1.0,5.092067241668701,4.5966691970825195,4.878028869628906,5.091134071350098,5.301712989807129,5.590264320373535,5.860863723841296,-13.117460469951258
55463,Display,default,1.0,3.276203155517578,2.9662086963653564,3.143068790435791,3.2789816856384277,3.401535749435425,3.600252866744995,3.3122760481507223,-1.0890666148820505
55463,TV,default,2.0,3.2282040119171143,2.8086628913879395,3.054736614227295,3.227734327316284,3.396810531616211,3.65153694152832,4.734663511817608,-31.81766763657875
55463,Display,default,2.0,1.6624655723571775,1.417901635169983,1.5570322275161743,1.657907009124756,1.7576578855514526,1.9101214408874512,1.6586339884172074,0.23100840611776086
55463,TV,default,3.0,2.2680373191833496,1.9017021656036377,2.1186184883117676,2.264244079589844,2.4170634746551514,2.6329421997070312,3.928899275525554,-42.27295840054431
55463,Display,default,3.0,1.025949239730835,0.8443233370780945,0.942956805229187,1.0192372798919678,1.097555160522461,1.223611831665039,1.0147919584870606,1.0994648854341094
55463,TV,default,5.0,1.3250609636306765,1.060189127922058,1.2146527767181396,1.3166052103042605,1.4365777969360352,1.5985502004623413,2.8624173177680947,-53.708323541590964
55463,Display,default,5.0,0.5159493684768677,0.4082343876361847,0.4643551111221313,0.5107938051223755,0.5600165724754333,0.6386578679084778,0.5049379652367417,2.1807437741313773
55463,TV,default,10.0,0.5477703809738159,0.4122657477855682,0.4898362755775451,0.5413426756858826,0.6043853759765625,0.694242000579834,1.579329848076495,-65.31627755652443
55463,Display,default,10.0,0.180902674794197,0.1366170644760131,0.1587554961442947,0.1778676658868789,0.1989693343639373,0.2340901494026184,0.1748751437811666,3.446762577403839
55463,TV,ec_alpha_noisy,1.0,5.356441497802734,4.871129989624023,5.147271633148193,5.349211692810059,5.5557050704956055,5.854114532470703,5.860863723841296,-8.606619259660187
55463,Display,ec_alpha_noisy,1.0,3.3273816108703613,3.0240659713745117,3.2037198543548584,3.329990863800049,3.4431300163269043,3.62038254737854,3.3122760481507223,0.456047820291805
55463,TV,ec_alpha_noisy,2.0,4.341383457183838,3.813344717025757,4.123513698577881,4.342349529266357,4.559493541717529,4.869667053222656,4.734663511817608,-8.30639925418465
55463,Display,ec_alpha_noisy,2.0,1.6896989345550537,1.4706478118896484,1.5955898761749268,1.6828101873397827,1.779475212097168,1.9288846254348757,1.6586339884172074,1.872923523500858
55463,TV,ec_alpha_noisy,3.0,3.6187491416931152,3.0454633235931396,3.376530647277832,3.6160621643066406,3.8593883514404297,4.183028697967529,3.928899275525554,-7.894071903661903
55463,Display,ec_alpha_noisy,3.0,1.042588472366333,0.8789735436439514,0.96987783908844,1.0369830131530762,1.1105293035507202,1.2273094654083252,1.0147919584870606,2.739134228134188
55463,TV,ec_alpha_noisy,5.0,2.6627070903778076,2.090714931488037,2.4058525562286377,2.647806167602539,2.917055368423462,3.249887228012085,2.8624173177680947,-6.976978030094038
55463,Display,ec_alpha_noisy,5.0,0.5238936543464661,0.4259383380413055,0.4788593053817749,0.5193511843681335,0.5644569396972656,0.640322744846344,0.5049379652367417,3.75406295718661
55463,TV,ec_alpha_noisy,10.0,1.5024917125701904,1.0602614879608154,1.290027141571045,1.4809017181396484,1.6993274688720703,2.0091354846954346,1.579329848076495,-4.8652367078281795
55463,Display,ec_alpha_noisy,10.0,0.1833034604787826,0.1425177305936813,0.1642487794160843,0.18068727850914,0.1998329758644104,0.2319839298725128,0.1748751437811666,4.819619595660174
555,TV,default,1.0,4.932469367980957,4.423436164855957,4.710506439208984,4.92622709274292,5.14581298828125,5.480375289916992,5.872390506997097,-16.005766951230527
555,Display,default,1.0,3.00154972076416,2.7053422927856445,2.877868890762329,2.994184732437134,3.118660688400269,3.315866708755493,3.3073036995613645,-9.244811077910853
555,TV,default,2.0,3.1684062480926514,2.7445826530456543,2.9863905906677246,3.160362720489502,3.3449020385742188,3.613162040710449,4.75758526298426,-33.40305905300317
555,Display,default,2.0,1.4498076438903809,1.2406237125396729,1.3612489700317385,1.4406752586364746,1.5353251695632937,1.6723090410232544,1.6535921188126272,-12.323744931039894
555,TV,default,3.0,2.2451226711273193,1.878049373626709,2.092538833618164,2.236497163772583,2.3994288444519043,2.6302664279937744,3.956225830363134,-43.250897006522905
555,Display,default,3.0,0.8724740147590637,0.722899854183197,0.8062700033187866,0.8662935495376587,0.9343584775924684,1.0348273515701294,1.0106214318912912,-13.669551502949673
555,TV,default,5.0,1.3259955644607544,1.0614283084869385,1.2151178121566772,1.3176017999649048,1.4361830949783323,1.6082963943481443,2.890759968984129,-54.129862780452996
555,Display,default,5.0,0.4278052747249603,0.3435455560684204,0.3885016441345215,0.424230694770813,0.4629130661487579,0.5253947973251343,0.5022498356730681,-14.822217084121924
555,TV,default,10.0,0.5558478832244873,0.4184374511241913,0.496322751045227,0.5500401258468628,0.6121535897254944,0.707335889339447,1.600947662951077,-65.28007154213427
555,Display,default,10.0,0.1468376517295837,0.1139516904950141,0.1308304220438003,0.1447693109512329,0.1604224592447281,0.1866784542798996,0.1736817267594563,-15.455900589387161
555,TV,ec_alpha_noisy,1.0,5.400174140930176,4.9001851081848145,5.177124500274658,5.394495487213135,5.607248783111572,5.929098129272461,5.872390506997097,-8.041297074918019
555,Display,ec_alpha_noisy,1.0,3.0679116249084473,2.781994342803955,2.9475085735321045,3.065971851348877,3.181501865386963,3.3628170490264893,3.3073036995613645,-7.238285213561335
555,TV,ec_alpha_noisy,2.0,4.632321834564209,4.095834255218506,4.413358688354492,4.626979827880859,4.860057830810547,5.166820049285889,4.75758526298426,-2.6329203050683314
555,Display,ec_alpha_noisy,2.0,1.4906089305877686,1.301913142204285,1.404991865158081,1.4854507446289062,1.5695921182632446,1.6960763931274414,1.6535921188126272,-9.856311382391558
555,TV,ec_alpha_noisy,3.0,4.0381293296813965,3.451840877532959,3.7991867065429688,4.036805152893066,4.280174732208252,4.611100673675537,3.956225830363134,2.070243278067485
555,Display,ec_alpha_noisy,3.0,0.8992556929588318,0.7664703726768494,0.8369123339653015,0.8939630389213562,0.95423024892807,1.050601840019226,1.0106214318912912,-11.019530698458269
555,TV,ec_alpha_noisy,5.0,3.178931951522827,2.553434133529663,2.922997236251831,3.176511764526367,3.438075065612793,3.801215410232544,2.890759968984129,9.968727449895031
555,Display,ec_alpha_noisy,5.0,0.4417926371097564,0.3660985231399536,0.4056077301502228,0.4381933212280273,0.4730743765830993,0.5315471291542053,0.5022498356730681,-12.037275927087688
555,TV,ec_alpha_noisy,10.0,1.990777611732483,1.4439318180084229,1.745325803756714,1.9816546440124512,2.2226734161376953,2.596463680267334,1.600947662951077,24.349949583162523
555,Display,ec_alpha_noisy,10.0,0.1516981571912765,0.121101513504982,0.1374242901802063,0.1497878134250641,0.1640026718378067,0.1869642734527588,0.1736817267594563,-12.657387727740854
57719,TV,default,1.0,5.99116849899292,5.425719261169434,5.7563934326171875,5.993018627166748,6.233843803405762,6.566642761230469,5.865427954849223,2.1437573713567026
57719,Display,default,1.0,3.237258195877075,2.930670738220215,3.1061387062072754,3.238808870315552,3.3654708862304688,3.5439248085021973,3.3081012063502695,-2.141500699470844
57719,TV,default,2.0,3.706725835800171,3.210848331451416,3.503617525100708,3.70972204208374,3.894745111465454,4.206218719482422,4.743737102161587,-21.86063949220287
57719,Display,default,2.0,1.672528862953186,1.4303693771362305,1.5637288093566897,1.6668657064437866,1.7711104154586792,1.9314547777175903,1.654940427853381,1.062783578416715
57719,TV,default,3.0,2.5608201026916504,2.1420626640319824,2.385265350341797,2.556260585784912,2.7266275882720947,2.9927475452423096,3.9392057634040953,-34.99146131227484
57719,Display,default,3.0,1.041797399520874,0.8590123057365417,0.955854058265686,1.0366404056549072,1.1189104318618774,1.2482093572616575,1.0120272674024984,2.9416334003316447
57719,TV,default,5.0,1.4614406824111938,1.1582356691360474,1.3286644220352173,1.4528924226760864,1.5851891040802002,1.785922884941101,2.872422404415512,-49.12166538721273
57719,Display,default,5.0,0.5290178656578064,0.416641354560852,0.4749718010425567,0.5241695642471313,0.5746089220046997,0.661790132522583,0.5034094134762381,5.087003042857696
57719,TV,default,10.0,0.5835302472114563,0.4318647682666778,0.5137648582458496,0.5766391754150391,0.6465405821800232,0.754213809967041,1.5857883739557517,-63.20251448458794
57719,Display,default,10.0,0.1871852129697799,0.1403042525053024,0.1637599915266037,0.1842211484909057,0.2059564888477325,0.2449478656053543,0.1743344509638117,7.371326742891315
57719,TV,ec_alpha_noisy,1.0,6.324163913726807,5.7696685791015625,6.071419715881348,6.3305158615112305,6.562604904174805,6.9007568359375,5.865427954849223,7.8210142961235185
57719,Display,ec_alpha_noisy,1.0,3.3509154319763184,3.0291483402252197,3.2309765815734863,3.350217342376709,3.47343111038208,3.6665046215057377,3.3081012063502695,1.2942235728417906
57719,TV,ec_alpha_noisy,2.0,4.968565940856934,4.3411126136779785,4.697091579437256,4.966280937194824,5.224258899688721,5.6093268394470215,4.743737102161587,4.739487746757676
57719,Display,ec_alpha_noisy,2.0,1.769866943359375,1.5252765417099,1.664563775062561,1.7662774324417114,1.866644263267517,2.026125192642212,1.654940427853381,6.9444502999461255
57719,TV,ec_alpha_noisy,3.0,4.043895244598389,3.3597846031188965,3.753695487976074,4.030652046203613,4.325315475463867,4.753310203552246,3.9392057634040953,2.657629163900932
57719,Display,ec_alpha_noisy,3.0,1.1150583028793335,0.9248780012130736,1.030400037765503,1.1077288389205933,1.1908140182495115,1.3228497505187988,1.0120272674024984,10.180658050971081
57719,TV,ec_alpha_noisy,5.0,2.871887683868408,2.2160539627075195,2.5634069442749023,2.852046012878418,3.1539344787597656,3.594437599182129,2.872422404415512,-0.01861566551917271
57719,Display,ec_alpha_noisy,5.0,0.5728719234466553,0.4555165767669678,0.5191798210144043,0.5678312182426453,0.6203070282936096,0.7073262929916382,0.5034094134762381,13.798413003593124
57719,TV,ec_alpha_noisy,10.0,1.5334299802780151,1.04990816116333,1.287510633468628,1.5018784999847412,1.745096206665039,2.1208364963531494,1.5857883739557517,-3.3017264180798866
57719,Display,ec_alpha_noisy,10.0,0.2048450857400894,0.1557955890893936,0.1817511469125747,0.2021932005882263,0.2252160757780075,0.2629963457584381,0.1743344509638117,17.501207941172268
61225,TV,default,1.0,5.247500896453857,4.824981212615967,5.069754600524902,5.239415168762207,5.417543411254883,5.668965816497803,5.8753131055793295,-10.685595777513335
61225,Display,default,1.0,3.0749311447143555,2.767657995223999,2.944789409637451,3.068197250366211,3.2008306980133057,3.395111560821533,3.313075491936388,-7.188014514056384
61225,TV,default,2.0,3.2824137210845947,2.8858981132507324,3.1129183769226074,3.285170555114746,3.4385194778442383,3.6797807216644287,4.762306834976662,-31.07513155227679
61225,Display,default,2.0,1.5738009214401243,1.3434534072875977,1.4769368171691897,1.565429925918579,1.6696593761444092,1.8215078115463257,1.660987830299915,-5.249099798885815
61225,TV,default,3.0,2.286648988723755,1.9365843534469604,2.1343915462493896,2.287292003631592,2.4254839420318604,2.6462507247924805,3.961050690227656,-42.27165548865186
61225,Display,default,3.0,0.9766409993171692,0.8029212355613708,0.9024940729141236,0.9672631025314332,1.0473816394805908,1.1611920595169067,1.0170778377667722,-3.975786016377203
61225,TV,default,5.0,1.3218284845352173,1.065620183944702,1.2084743976593018,1.319267988204956,1.4222729206085205,1.597410798072815,2.8948710505761293,-54.33895115044414
61225,Display,default,5.0,0.4949446320533752,0.3901721537113189,0.4487618803977966,0.4889557361602783,0.5382260084152222,0.6100321412086487,0.5066703751860838,-2.314274468563937
61225,TV,default,10.0,0.539280116558075,0.408252865076065,0.4804716408252716,0.5354970693588257,0.5931722521781921,0.688936173915863,1.6034636299378071,-66.36779865228426
61225,Display,default,10.0,0.1757670938968658,0.1320639103651046,0.1558434814214706,0.1727547645568847,0.1934391558170318,0.2255340665578842,0.1756529419875372,0.06498718896303934
61225,TV,ec_alpha_noisy,1.0,5.517822265625,5.082723140716553,5.339282035827637,5.5180344581604,5.693668365478516,5.946571350097656,5.8753131055793295,-6.084626189791454
61225,Display,ec_alpha_noisy,1.0,3.121652841567993,2.804718494415283,2.991544246673584,3.11785888671875,3.2480499744415283,3.438693046569824,3.313075491936388,-5.777793196511627
