,geo,time,Display_impression,Social_impression,TV_impression,competitor_activity_score_control,seasonality_index_control,sentiment_score_control,Display_spend,Social_spend,TV_spend,Display_reach,Social_reach,TV_reach,Display_frequency,Social_frequency,TV_frequency,conversions,revenue_per_conversion,population
4504,Nevada,2025-08-18,693518.0,1.449404e+06,148128.0,0.022521287,-0.46201706,1.6354742,1395.4639,6975.2275,1498.9677,146163.88,299090.16,133080.78,4.7447987,4.8460445,1.1130656,8.677508e+06,0.03541768,3.282188e+06
4505,Nevada,2025-08-25,242552.0,525685.0,516037.0,0.29952887,-0.29978225,0.21607271,488.0516,2529.8484,5221.989,137908.2,360938.97,135915.62,1.7587924,1.4564384,3.7967484,6.7278115e+06,0.034804564,3.282188e+06
4506,Nevada,2025-09-01,501956.0,1.58972e+06,548742.0,-0.29014513,-0.13313305,1.1261955,1010.012,7650.4956,5552.944,114761.52,372501.56,218080.4,4.373904,4.267688,2.516236,8.498971e+06,0.035090562,3.282188e+06
4507,Nevada,2025-09-08,823260.0,1.6735e+06,449970.0,0.43252635,0.035500437,-2.0255537,1656.5247,8053.685,4553.43,169436.83,371657.7,189064.73,4.858802,4.5028005,2.3799777,5.187492e+06,0.034715895,3.282188e+06
4508,Nevada,2025-09-15,451434.0,341540.0,138456.0,-0.13811222,0.20365916,2.0327034,908.354,1643.6544,1401.0928,152982.05,315417.6,106266.14,2.9508924,1.0828178,1.302922,1.0177123e+07,0.03499057,3.282188e+06
4509,Nevada,2025-09-22,558376.0,1.211244e+06,271630.0,1.280792,0.36889094,0.7879546,1123.5376,5829.0874,2748.7349,118629.09,314776.25,81141.875,4.706904,3.8479517,3.347592,1.1062611e+07,0.03484162,3.282188e+06
4510,Nevada,2025-09-29,327582.0,1.649149e+06,283584.0,0.23614016,0.52878636,-0.7217128,659.14496,7936.4966,2869.702,135476.84,422311.6,63433.293,2.4179912,3.905053,4.4705806,8.384139e+06,0.03492146,3.282188e+06
4511,Nevada,2025-10-06,727040.0,436435.0,129930.0,-1.5379237,0.6810138,-1.1507353,1462.9153,2100.3347,1314.8146,196027.78,422311.6,36979.29,3.7088614,1.0334435,3.5135841,4.438666e+06,0.035020713,3.282188e+06
4512,Nevada,2025-10-13,660318.0,2.044485e+06,23909.0,0.43542683,0.82335347,1.0418854,1328.6605,9839.043,241.94492,220968.31,422311.6,13122.752,2.9882913,4.8411765,1.8219202,1.1541095e+07,0.03467951,3.282188e+06
4513,Nevada,2025-10-20,745910.0,1.035684e+06,33312.0,0.4191326,0.95372957,-0.6818867,1500.8846,4984.2085,337.09772,170589.97,422311.6,13122.752,4.37253,2.4524157,2.5384934,9.374486e+06,0.03469737,3.282188e+06
4514,Nevada,2025-10-27,436913.0,635064.0,68000.0,-0.25705495,1.0702412,-1.0157167,879.13556,3056.2327,688.11975,208299.52,422311.6,40276.863,2.097522,1.5037799,1.6883192,7.037915e+06,0.03472711,3.282188e+06
4515,Nevada,2025-11-03,736702.0,1.520426e+06,274679.0,-1.5483063,1.1711891,0.61527914,1482.3567,7317.0195,2779.5889,213512.97,408439.34,86057.07,3.4503856,3.7225268,3.1918235,9.681819e+06,0.035327557,3.282188e+06
4516,Nevada,2025-11-10,678274.0,1.851684e+06,173284.0,0.37529844,1.2551013,-1.1378514,1364.7906,8911.192,1753.5314,184196.7,422311.6,90303.46,3.682336,4.3846383,1.9189101,9.166422e+06,0.035021827,3.282188e+06
4517,Nevada,2025-11-17,442674.0,836745.0,310144.0,-0.43629053,1.3207543,0.94892895,890.72754,4026.8186,3138.4734,191829.7,422311.6,96430.95,2.3076403,1.9813452,3.2162268,1.056672e+07,0.03509064,3.282188e+06
4518,Nevada,2025-11-24,532126.0,1.132924e+06,145997.0,-2.3371933,1.3671904,1.3949347,1070.7186,5452.174,1477.4031,176828.34,313675.6,81040.78,3.00928,3.611768,1.8015268,8.2533515e+06,0.03473367,3.282188e+06
4519,Nevada,2025-12-01,641336.0,1.12124e+06,42596.0,-1.297113,1.3937329,0.20615706,1290.4657,5395.945,431.0463,214319.5,359188.72,37729.89,2.9924293,3.1215918,1.1289735,7.793744e+06,0.035225663,3.282188e+06
4520,Nevada,2025-12-08,842900.0,617465.0,20475.0,-0.36204293,1.3999945,0.13115734,1696.0432,2971.538,207.19487,204370.83,422311.6,13261.674,4.1243668,1.4621077,1.5438946,9.449418e+06,0.035015047,3.282188e+06
4521,Nevada,2025-12-15,329375.0,1.224367e+06,207401.0,1.9025596,1.3858838,-0.86450493,662.7527,5892.2417,2098.7751,149723.27,361041.88,169971.28,2.1998937,3.3912053,1.2202127,1.2062473e+07,0.034957584,3.282188e+06
4522,Nevada,2025-12-22,206077.0,1.181028e+06,704727.0,-0.024931213,1.3516068,-0.443122,414.65836,5683.6733,7131.42,154333.75,334874.66,252041.44,1.3352706,3.5267775,2.7960758,1.0212015e+07,0.035254646,3.282188e+06
4523,Nevada,2025-12-29,496154.0,1.177438e+06,719153.0,-0.99743307,1.2976633,1.3361431,998.3375,5666.397,7277.4023,165612.67,401457.06,253471.67,2.9958668,2.932912,2.837212,1.0655679e+07,0.035020392,3.282188e+06
4524,New Hampshire,2023-01-09,373478.0,768570.0,580797.0,-0.8519099,0.73778486,0.07429617,751.4947,3698.7278,5877.3213,84649.98,172360.73,120412.97,4.4120235,4.4590797,4.8233743,2.645186e+06,0.035239637,1.415342e+06
4525,New Hampshire,2023-01-16,100779.0,648470.0,395309.0,-2.2774675,0.5934243,-1.2796257,202.7827,3120.749,4000.293,85520.95,163787.19,142098.98,1.1784148,3.9592218,2.7819295,1.4259845e+06,0.035412744,1.415342e+06
4526,New Hampshire,2023-01-23,205682.0,418202.0,140887.0,-1.1937702,0.4404532,0.73985666,413.86353,2012.5887,1425.693,59927.84,192526.86,105395.46,3.432161,2.172176,1.3367434,3.6883275e+06,0.03483506,1.415342e+06
4527,New Hampshire,2023-01-30,101721.0,774148.0,418748.0,-0.12422131,0.28110215,0.27966592,204.67816,3725.5718,4237.4814,43819.73,221036.42,88970.83,2.321361,3.5023563,4.706578,3.8086752e+06,0.03531684,1.415342e+06
4528,New Hampshire,2023-02-06,108786.0,431680.0,106081.0,-0.3542813,0.11769491,0.21659881,218.89401,2077.4514,1073.4769,55063.25,192247.55,54468.36,1.9756477,2.2454402,1.947577,3.5607252e+06,0.03457888,1.415342e+06
4529,New Hampshire,2023-02-13,180703.0,540134.0,124380.0,0.48125908,-0.047385685,-0.9443955,363.60196,2599.384,1258.6519,72551.12,138356.2,33616.44,2.490694,3.9039392,3.6999767,3.0035618e+06,0.03517315,1.415342e+06
4530,New Hampshire,2023-02-20,353161.0,246213.0,15424.0,-1.0824378,-0.21173239,-0.69180065,710.6138,1184.8951,156.08176,117780.68,106223.41,7166.8022,2.9984646,2.3178782,2.152101,2.5703615e+06,0.035376426,1.415342e+06
4531,New Hampshire,2023-02-27,224312.0,149409.0,29301.0,1.0253032,-0.37294865,0.7596353,451.34995,719.02783,296.50876,69974.3,113724.72,6097.51,3.2056322,1.3137802,4.8053794,4.433381e+06,0.035188045,1.415342e+06
4532,New Hampshire,2023-03-06,307363.0,794363.0,8787.0,1.3012571,-0.5286836,0.4991853,618.4612,3822.856,88.919235,65440.043,175777.06,6097.51,4.69686,4.5191503,1.4410584,3.9419195e+06,0.03488354,1.415342e+06
4533,New Hampshire,2023-03-13,120561.0,500456.0,88535.0,0.6777138,-0.67666626,1.2249386,242.58711,2408.4346,895.92175,53020.03,177323.11,24020.861,2.2738793,2.8222835,3.6857557,4.3540125e+06,0.03499971,1.415342e+06
4534,New Hampshire,2023-03-20,109632.0,426224.0,49251.0,0.9782741,-0.8147387,-0.6504925,220.5963,2051.1946,498.39093,31706.27,130162.336,28899.87,3.4577324,3.2745605,1.7041827,3.4385962e+06,0.034650166,1.415342e+06
4535,New Hampshire,2023-03-27,89817.0,341693.0,30873.0,0.18440893,-0.94088745,1.7857946,180.7255,1644.3907,312.41647,37726.973,129716.85,12007.578,2.38071,2.6341457,2.571155,4.9505985e+06,0.03529907,1.415342e+06
4536,New Hampshire,2023-04-03,202108.0,838427.0,16263.0,1.9370941,-1.0532732,-0.9516558,406.6721,4034.9133,164.57191,57062.15,171344.64,6097.51,3.541901,4.8932214,2.6670735,4.1042905e+06,0.035433456,1.415342e+06
4537,New Hampshire,2023-04-10,207568.0,399347.0,30451.0,1.1607633,-1.1502568,-0.032749474,417.65848,1921.8495,308.1461,60187.18,132013.86,8456.612,3.4487147,3.0250413,3.6008375,2.8464035e+06,0.035238408,1.415342e+06
4538,New Hampshire,2023-04-17,506868.0,236075.0,33310.0,0.65355045,-1.2304243,-0.7962673,1019.8957,1136.1062,337.07745,104466.79,127392.96,7441.1064,4.85195,1.8531231,4.476524,2.444868e+06,0.03526917,1.415342e+06
4539,New Hampshire,2023-04-24,43721.0,634785.0,14575.0,0.4721637,-1.2926064,1.8897827,87.97332,3054.89,147.49036,33878.664,149841.98,11441.518,1.290516,4.236361,1.2738451,3.9122088e+06,0.034832597,1.415342e+06
4540,New Hampshire,2023-05-01,200026.0,513610.0,47254.0,-1.2504126,-1.3358965,0.7522134,402.48282,2471.7378,478.1825,71548.24,123551.54,28600.973,2.7956822,4.1570473,1.6521883,1.8221999e+06,0.035209395,1.415342e+06
4541,New Hampshire,2023-05-08,62080.0,135669.0,17549.0,-0.11357653,-1.3596634,0.87453544,124.91442,652.90436,177.58548,54868.12,99509.555,13358.307,1.1314316,1.3633767,1.3137174,2.800871e+06,0.03541171,1.415342e+06
4542,New Hampshire,2023-05-15,279960.0,220300.0,23852.0,0.4682762,-1.3635606,0.34985387,563.3222,1060.1893,241.3681,53548.32,94383.01,6097.51,5.2281837,2.3341043,3.911834,3.0167745e+06,0.035113078,1.415342e+06
4543,New Hampshire,2023-05-22,132743.0,194408.0,28197.0,0.16015173,-1.3475308,-0.29942662,267.09915,935.5846,285.33694,45737.973,97717.54,6097.51,2.9022472,1.9894847,4.624418,2.8135305e+06,0.035492558,1.415342e+06
4544,New Hampshire,2023-05-29,39570.0,119311.0,104226.0,-1.1342732,-1.3118082,-0.1199003,79.62087,574.1818,1054.7053,30422.686,116939.66,57101.09,1.300688,1.0202811,1.8252839,1.8577631e+06,0.035384107,1.415342e+06
4545,New Hampshire,2023-06-05,47052.0,315526.0,187769.0,-0.51237816,-1.2569137,-0.0037001818,94.6758,1518.4625,1900.111,24079.053,138298.78,44863.75,1.9540733,2.2814782,4.185311,2.7931375e+06,0.035250653,1.415342e+06
4546,New Hampshire,2023-06-12,219089.0,220549.0,37140.0,1.1488141,-1.1836475,-0.41795895,440.84045,1061.3876,375.8348,52219.117,148294.25,8454.626,4.195571,1.4872366,4.3928714,2.983055e+06,0.03549311,1.415342e+06
4547,New Hampshire,2023-06-19,128026.0,697090.0,31327.0,0.20464765,-1.0930783,-0.26703197,257.60782,3354.7317,317.01068,51625.18,157801.02,14041.348,2.4799218,4.417528,2.2310624,2.0096369e+06,0.034869894,1.415342e+06
4548,New Hampshire,2023-06-26,100331.0,259196.0,20085.0,1.3797722,-0.98652655,-0.79784757,201.88127,1247.3755,203.24829,29313.982,161449.52,6097.51,3.4226286,1.6054298,3.2939794,1.3307936e+06,0.034572903,1.415342e+06
4549,New Hampshire,2023-07-03,88375.0,242652.0,11880.0,-0.7757227,-0.86554617,1.0034047,177.82397,1167.7579,120.21856,34883.746,143432.69,6097.51,2.5334156,1.6917484,1.9483995,2.907996e+06,0.03497964,1.415342e+06
4550,New Hampshire,2023-07-10,191895.0,632535.0,74847.0,-0.9299181,-0.7319013,-0.34252268,386.122,3044.062,757.4073,37763.14,131059.83,41360.516,5.081551,4.82631,1.8096349,1.8605239e+06,0.034868814,1.415342e+06
4551,New Hampshire,2023-07-17,111409.0,392273.0,76203.0,-2.7218144,-0.5875407,-0.19684117,224.17189,1887.806,771.1293,44684.84,91112.49,38893.88,2.4932246,4.305366,1.9592575,1.873748e+06,0.034567818,1.415342e+06
4552,New Hampshire,2023-07-24,275548.0,656704.0,100362.0,-0.75500536,-0.4345696,-0.24863549,554.4446,3160.3748,1015.604,54676.258,132215.11,21886.807,5.039631,4.96694,4.585519,3.2175575e+06,0.03524121,1.415342e+06
4553,New Hampshire,2023-07-31,140272.0,782842.0,109611.0,-0.17198709,-0.27521855,0.32978573,282.24866,3767.4116,1109.1984,72360.73,165401.33,28166.39,1.9385043,4.7329826,3.8915386,3.1491595e+06,0.034869187,1.415342e+06
4554,New Hampshire,2023-08-07,296667.0,676166.0,110996.0,-0.80126226,-0.111811325,-1.5312871,596.9393,3254.0352,1123.2137,81489.5,162728.83,41945.6,3.6405525,4.1551695,2.6461823,848091.7,0.034882244,1.415342e+06
4555,New Hampshire,2023-08-14,321907.0,716781.0,79942.0,0.06521542,0.053269267,0.7903457,647.72595,3449.4941,808.9657,70660.91,167913.7,38457.9,4.5556607,4.2687464,2.078678,3.929989e+06,0.03451402,1.415342e+06
4556,New Hampshire,2023-08-21,191450.0,333058.0,425567.0,-0.4338239,0.21761599,-2.0721052,385.2266,1602.835,4306.486,58227.22,226740.11,86389.016,3.2879746,1.4688969,4.9261703,2.4495845e+06,0.034915913,1.415342e+06
4557,New Hampshire,2023-08-28,152766.0,516198.0,490515.0,-0.45437235,0.37883225,-0.61034685,307.38846,2484.1924,4963.721,63672.9,202609.86,122330.48,2.3992312,2.5477424,4.009751,3.5088232e+06,0.03546941,1.415342e+06
4558,New Hampshire,2023-09-04,152201.0,480264.0,784895.0,0.29456204,0.5345672,-1.6174254,306.25162,2311.261,7942.6724,53696.47,226740.11,207399.1,2.8344605,2.1181276,3.784468,2.7182498e+06,0.0351367,1.415342e+06
4559,New Hampshire,2023-09-11,155367.0,958296.0,751073.0,0.85965526,0.6825499,0.20492634,312.6221,4611.7803,7600.414,60307.457,226740.11,189945.34,2.5762424,4.226409,3.954155,4.1764282e+06,0.03535207,1.415342e+06
4560,New Hampshire,2023-09-18,335007.0,441437.0,573333.0,0.5190788,0.8206223,-1.0266513,674.08514,2124.4067,5801.7905,116681.34,214597.94,190401.45,2.8711298,2.057044,3.011178,4.0090425e+06,0.034727003,1.415342e+06
4561,New Hampshire,2023-09-25,270691.0,716733.0,514604.0,-0.30736777,0.9467711,0.079846546,544.6716,3449.2632,5207.4873,70733.67,154398.45,187157.34,3.826899,4.642099,2.7495787,4.367121e+06,0.03524219,1.415342e+06
4562,New Hampshire,2023-10-02,365283.0,127080.0,757506.0,-0.5875097,1.0591568,0.13476948,735.00507,611.56995,7665.512,75937.89,125489.81,186991.97,4.8102846,1.0126743,4.0510097,4.902434e+06,0.03549427,1.415342e+06
4563,New Hampshire,2023-10-09,221439.0,667820.0,581608.0,-2.3445444,1.1561403,0.82013464,445.56903,3213.8706,5885.5283,77503.34,158184.5,172267.9,2.8571515,4.2217774,3.376186,3.2760852e+06,0.03542583,1.415342e+06
4564,New Hampshire,2023-10-16,146207.0,458258.0,220780.0,-0.0051799556,1.2363079,-0.20190406,294.1908,2205.3574,2234.1628,79763.46,217132.11,172714.03,1.8330051,2.1105034,1.2782972,4.2239575e+06,0.034787603,1.415342e+06
4565,New Hampshire,2023-10-23,146767.0,654567.0,579706.0,-1.0895205,1.2984899,1.0610815,295.31757,3150.0906,5866.2817,67748.45,226740.11,179676.72,2.1663473,2.8868592,3.2263815,4.075309e+06,0.03485226,1.415342e+06
4566,New Hampshire,2023-10-30,75599.0,469822.0,268428.0,-1.2761604,1.3417801,0.8937666,152.11671,2261.009,2716.3323,59133.734,226740.11,184750.97,1.278434,2.072072,1.4529189,4.79676e+06,0.03512849,1.415342e+06
4567,New Hampshire,2023-11-06,253621.0,446734.0,327247.0,0.18077056,1.365547,-0.40711918,510.32413,2149.8984,3311.5457,70247.7,226740.11,209961.19,3.6103876,1.970248,1.5586058,3.868042e+06,0.034963477,1.415342e+06
4568,New Hampshire,2023-11-13,251552.0,889945.0,229308.0,-0.016826073,1.3694441,1.3924981,506.16098,4282.8423,2320.4612,98835.51,226740.11,198497.6,2.54516,3.9249566,1.1552162,5.2771955e+06,0.03487983,1.415342e+06
4569,New Hampshire,2023-11-20,398048.0,904331.0,701152.0,0.028094357,1.3534144,0.37511113,800.9332,4352.075,7095.243,110529.35,226740.11,194017.89,3.601291,3.988403,3.6138546,4.9538855e+06,0.034867205,1.415342e+06
4570,New Hampshire,2023-11-27,274702.0,295134.0,843427.0,-0.86345726,1.3176918,-0.71709806,552.7423,1420.3265,8534.982,108739.484,156922.56,200679.8,2.5262358,1.8807645,4.2028513,4.012522e+06,0.0347579,1.415342e+06
4571,New Hampshire,2023-12-04,276894.0,223054.0,724540.0,-0.5820887,1.2627972,1.198293,557.15295,1073.4429,7331.9155,90442.49,155890.64,191126.52,3.061546,1.4308385,3.790892,4.697068e+06,0.034624092,1.415342e+06
4572,New Hampshire,2023-12-11,291798.0,728395.0,885607.0,0.5220792,1.1895311,-0.3296839,587.1421,3505.3862,8961.818,58367.0,219137.12,339427.94,4.999365,3.3239222,2.609116,4.588264e+06,0.034525894,1.415342e+06
4573,New Hampshire,2023-12-18,182967.0,364457.0,311473.0,0.8008296,1.0989618,-1.4292349,368.1575,1753.942,3151.9224,46889.438,226740.11,180072.4,3.9020846,1.6073757,1.7297071,3.7824898e+06,0.03493589,1.415342e+06
4574,New Hampshire,2023-12-25,165978.0,596014.0,457391.0,-1.0912026,0.9924102,0.25381294,333.97302,2868.3054,4628.526,58672.0,191985.92,174284.23,2.8289132,3.1044648,2.6243954,3.8408575e+06,0.034911774,1.415342e+06
4575,New Hampshire,2024-01-01,116674.0,977032.0,208456.0,-0.29453278,0.41251114,0.5759185,234.76587,4701.947,2109.4512,77180.93,217289.52,151222.45,1.5117006,4.4964523,1.3784723,3.654712e+06,0.034686256,1.415342e+06
4576,New Hampshire,2024-01-08,190578.0,496279.0,634781.0,-0.4052988,0.23769327,-0.97205925,383.472,2388.3328,6423.6074,88144.54,209748.03,151446.9,2.1621134,2.3660707,4.191442,3.0117395e+06,0.03521495,1.415342e+06
4577,New Hampshire,2024-01-15,366828.0,321228.0,346606.0,-1.4846872,0.05945217,-0.2831856,738.1139,1545.9033,3507.4475,73837.89,152617.0,154700.83,4.9680243,2.1047995,2.2404943,2.1710918e+06,0.034604743,1.415342e+06
4578,New Hampshire,2024-01-22,251522.0,557552.0,486623.0,-1.0574012,-0.11961296,0.5941132,506.1006,2683.2078,4924.3364,52817.715,145953.27,114280.22,4.7620754,3.8200731,4.2581596,3.3375422e+06,0.035002887,1.415342e+06
4579,New Hampshire,2024-01-29,190840.0,317609.0,490793.0,-0.15356188,-0.29689094,0.9023204,383.99915,1528.487,4966.5347,49530.887,210411.03,109438.51,3.8529441,1.50947,4.4846506,4.4326755e+06,0.035055127,1.415342e+06
4580,New Hampshire,2024-02-05,54487.0,551360.0,202273.0,1.0550215,-0.46979672,-0.16689855,109.63615,2653.409,2046.883,52208.367,226740.11,96723.27,1.0436447,2.4316816,2.0912511,4.310676e+06,0.03541053,1.415342e+06
4581,New Hampshire,2024-02-12,213687.0,893602.0,194118.0,0.28553826,-0.6358089,0.24129164,429.97083,4300.4414,1964.3591,50828.008,203790.52,79964.26,4.204119,4.3849034,2.4275541,3.0339915e+06,0.0349805,1.415342e+06
4582,New Hampshire,2024-02-19,86071.0,672385.0,62476.0,-1.3588989,-0.79250664,0.71871895,173.18797,3235.8394,632.22015,59173.97,150694.64,51667.46,1.4545475,4.461903,1.2091941,2.2440932e+06,0.03512413,1.415342e+06
4583,New Hampshire,2024-02-26,270134.0,518949.0,70810.0,-0.5898395,-0.9376049,1.3627993,543.55084,2497.4316,716.55524,57223.598,112471.83,24597.164,4.720677,4.6140327,2.8787756,3.3295042e+06,0.034635544,1.415342e+06
4584,New Hampshire,2024-03-04,160173.0,551309.0,142867.0,-1.4924622,-1.068988,-2.539663,322.2925,2653.1636,1445.7294,38091.016,147221.64,31648.62,4.2050157,3.7447524,4.514157,344426.25,0.034942206,1.415342e+06
4585,New Hampshire,2024-03-11,59255.0,292245.0,213166.0,0.26847634,-1.18474,0.117399804,119.230095,1406.4232,2157.1138,44865.45,160229.11,46941.13,1.3207376,1.8239189,4.5411453,2.945206e+06,0.0345733,1.415342e+06
4586,New Hampshire,2024-03-18,136437.0,300334.0,37231.0,-0.98796266,-1.2831726,0.22519238,274.53204,1445.3513,376.75565,55436.613,157655.77,20529.525,2.4611287,1.9050001,1.813522,2.9014038e+06,0.035096575,1.415342e+06
4587,New Hampshire,2024-03-25,65082.0,652956.0,12713.0,0.9876928,-1.3628511,-1.5465728,130.95491,3142.3376,128.64803,52552.31,185750.03,9299.056,1.2384282,3.51524,1.3671159,2.2959418e+06,0.034525987,1.415342e+06
4588,New Hampshire,2024-04-01,178820.0,1.033876e+06,38996.0,0.06175025,-1.422613,1.1114329,359.81308,4975.5073,394.6164,37698.984,226740.11,14136.67,4.7433558,4.559742,2.758498,2.9894885e+06,0.034511324,1.415342e+06
4589,New Hampshire,2024-04-08,207942.0,462614.0,13118.0,0.9670062,-1.4615872,0.38947198,418.411,2226.3206,132.74638,50293.574,136369.56,6097.51,4.134566,3.3923557,2.1513991,2.672103e+06,0.035055198,1.415342e+06
4590,New Hampshire,2024-04-15,201288.0,269470.0,9853.0,-0.14467917,-1.4792054,-1.473574,405.02213,1296.819,99.70652,50459.09,100867.75,6097.51,3.9891307,2.6715155,1.6159207,494414.22,0.035336804,1.415342e+06
4591,New Hampshire,2024-04-22,94589.0,296301.0,51737.0,0.8445034,-1.4752104,1.4941939,190.32748,1425.9426,523.5478,48805.664,102834.77,11963.262,1.9380652,2.8813338,4.3246818,3.1482415e+06,0.03482064,1.415342e+06
4592,New Hampshire,2024-04-29,61904.0,96055.0,56114.0,-0.01344188,-1.4496607,-1.6809278,124.56028,462.26276,567.84045,39954.516,104687.68,25050.074,1.5493579,0.91754335,2.2400856,730460.44,0.035164386,1.415342e+06
4593,New Hampshire,2024-05-06,64468.0,217298.0,175621.0,-0.5860633,-1.4029288,0.2840954,129.71945,1045.7423,1777.1805,31082.545,108692.65,36624.223,2.0740795,1.9991997,4.7952237,2.4974808e+06,0.034582686,1.415342e+06
4594,New Hampshire,2024-05-13,120453.0,193077.0,73896.0,0.11935683,-1.335696,0.31264266,242.3698,929.1792,747.78375,27212.191,109926.98,16385.053,4.426419,1.7564081,4.509956,2.7454115e+06,0.035161935,1.415342e+06
4595,New Hampshire,2024-05-20,75622.0,330378.0,25563.0,-2.5565507,-1.248943,-0.50326174,152.16298,1589.9375,258.68243,36942.465,140491.9,6097.51,2.047018,2.351584,4.192299,513232.9,0.03470428,1.415342e+06
4596,New Hampshire,2024-05-27,157081.0,915714.0,54805.0,-0.9641176,-1.1439346,-0.12966003,316.0709,4406.8555,554.5941,51614.24,187403.16,26058.549,3.043372,4.886333,2.1031632,980290.2,0.035405807,1.415342e+06
4597,New Hampshire,2024-06-03,84089.0,1.113711e+06,46989.0,0.8907369,-1.0222023,0.8639262,169.19989,5359.712,475.50085,89492.48,226740.11,14951.623,0.9396161,4.911838,3.142711,3.736688e+06,0.0352266,1.415342e+06
4598,New Hampshire,2024-06-10,186962.0,818047.0,23508.0,1.2805239,-0.8855209,0.83576167,376.19604,3936.8347,237.88702,38826.94,226740.11,6097.51,4.815276,3.6078606,3.8553178,4.5503365e+06,0.0347534,1.415342e+06
4599,New Hampshire,2024-06-17,186092.0,612479.0,49523.0,0.5775329,-0.73588383,1.0341091,374.44547,2947.543,501.14343,39165.094,203752.44,15208.292,4.7514763,3.005994,3.256333,3.5759428e+06,0.035323743,1.415342e+06
4600,New Hampshire,2024-06-24,154163.0,473935.0,16985.0,0.41374922,-0.57547295,-0.78353447,310.19946,2280.8027,171.87814,63454.324,161817.73,6097.51,2.4295156,2.9288228,2.7855644,2.1960818e+06,0.035249334,1.415342e+06
4601,New Hampshire,2024-07-01,230382.0,104442.0,113037.0,0.43069002,-0.40662754,0.10343136,463.5637,502.62503,1143.8676,76203.68,121416.945,30858.639,3.0232337,0.86019695,3.6630669,3.6981535e+06,0.03514337,1.415342e+06
4602,New Hampshire,2024-07-08,363106.0,586242.0,188450.0,-0.69919425,-0.23180966,1.46527,730.62463,2821.278,1907.0023,76431.01,118195.71,38162.43,4.750766,4.9599276,4.9380918,3.7104252e+06,0.035217706,1.415342e+06
4603,New Hampshire,2024-07-15,340603.0,272158.0,284342.0,-0.9728972,-0.053568583,-0.41901723,685.34515,1309.7549,2877.3726,70134.445,119361.23,65199.914,4.85643,2.280122,4.3610764,2.1724022e+06,0.035261903,1.415342e+06
4604,New Hampshire,2024-07-22,201171.0,743692.0,116133.0,-0.040390834,0.12549654,1.1443554,404.7867,3579.0027,1175.1971,58044.73,152964.58,69693.11,3.4657876,4.8618574,1.6663541,4.4557015e+06,0.034553524,1.415342e+06
4605,New Hampshire,2024-07-29,269181.0,817845.0,193278.0,0.048842493,0.30277455,-0.3667351,541.6332,3935.8628,1955.8589,56163.65,182149.83,126517.28,4.792803,4.489959,1.5276792,4.205189e+06,0.03503235,1.415342e+06
4606,New Hampshire,2024-08-05,341638.0,416642.0,337511.0,-0.31797293,0.47568032,-0.46017584,687.42773,2005.0813,3415.4116,71464.73,156759.14,147856.02,4.780513,2.657846,2.2827015,3.2527945e+06,0.034694325,1.415342e+06
4607,New Hampshire,2024-08-12,89721.0,562459.0,721055.0,0.682254,0.64169246,0.7421443,180.53233,2706.8228,7296.6494,59424.5,140553.38,165109.52,1.5098267,4.001748,4.3671293,5.2398685e+06,0.03461519,1.415342e+06
4608,New Hampshire,2024-08-19,78662.0,708450.0,232564.0,-0.10943179,0.7983902,0.44712028,158.27994,3409.4016,2353.41,47907.79,162238.48,186736.56,1.6419406,4.366717,1.2454145,4.788096e+06,0.034927163,1.415342e+06
4609,New Hampshire,2024-08-26,206485.0,327417.0,567738.0,-1.199538,0.94348854,-0.76874113,415.47928,1575.6877,5745.1724,67050.586,226740.11,171093.52,3.0795426,1.4440176,3.3182907,3.6766022e+06,0.035425298,1.415342e+06
4610,New Hampshire,2024-09-02,169622.0,747056.0,591945.0,-1.3027358,1.0748715,0.1625713,341.3053,3595.192,5990.133,92302.69,226740.11,161487.73,1.8376687,3.294767,3.665573,3.291383e+06,0.035013758,1.415342e+06
4611,New Hampshire,2024-09-09,432474.0,974403.0,796812.0,-0.5510244,1.1906235,1.9569758,870.2036,4689.295,8063.2656,106783.34,226740.11,177248.55,4.0500097,4.297443,4.495449,4.948733e+06,0.035036,1.415342e+06
4612,New Hampshire,2024-09-16,160354.0,763814.0,381658.0,0.34321252,1.2890563,-0.17564659,322.65668,3675.8396,3862.153,108042.53,197078.55,170048.48,1.4841754,3.8756804,2.2444084,4.7198e+06,0.03486248,1.415342e+06
4613,New Hampshire,2024-09-23,185135.0,831666.0,625540.0,-0.7134209,1.3687347,0.40724185,372.51984,4002.376,6330.0947,95274.06,203558.3,183673.69,1.9431835,4.0856414,3.405714,4.966771e+06,0.034795493,1.415342e+06
4614,New Hampshire,2024-09-30,108167.0,417793.0,661099.0,1.040451,1.4284966,-1.6207408,217.6485,2010.6205,6689.9307,85510.65,202224.94,188179.48,1.2649583,2.0659802,3.513132,5.037332e+06,0.034720875,1.415342e+06
4615,New Hampshire,2024-10-07,176966.0,943891.0,742715.0,0.8276723,1.4674709,-0.11590191,356.08255,4542.4565,7515.836,99927.23,226740.11,182000.88,1.7709522,4.162878,4.0808325,5.297303e+06,0.035423044,1.415342e+06
4616,New Hampshire,2024-10-14,317330.0,830450.0,569390.0,-0.14611307,1.485089,2.6667395,638.5163,3996.524,5761.8896,114766.664,226740.11,217419.55,2.7649999,3.662562,2.6188521,7.2444225e+06,0.034754228,1.415342e+06
